id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;
18962276;Appartement spacieux, moderne et idéalement situé;60524528;Aida;;Saint-Laurent;45.50936950699386;-73.70882191800278;Entire home/apt;130;2;16;01/01/2018;1.42;1;0;
18963521;Crazy 2-bedroom Apt in heart of DT Montreal;18699458;Umang;;Ville-Marie;45.50267193810137;-73.5776360082551;Entire home/apt;134;5;6;05/01/2018;0.53;3;76;
18968011;Superbe appartement à Montréal;102620243;Sandy;;Mercier-Hochelaga-Maisonneuve;45.57326196313191;-73.54650155055329;Entire home/apt;100;2;14;08/05/2018;1.27;1;153;
18969443;Montréal Grand Logement NEUF;132301223;Marie;;Rosemont-La Petite-Patrie;45.557018484080764;-73.58647998723879;Entire home/apt;90;31;7;14/12/2017;0.69;1;42;
18969468;Super housing terrace. Cozy and well equipped.;132300217;Yan;;Le Plateau-Mont-Royal;45.5370002079121;-73.57151694231993;Entire home/apt;119;2;18;01/04/2018;1.56;1;313;
18970970;CHIC & MODERN DUPLEX - LA FONTAINE PARK;132315918;Rachid;;Ville-Marie;45.52756082347589;-73.56023378489265;Entire home/apt;99;3;8;09/08/2017;0.74;1;61;
18971113;Spacious place for 4 people;86292669;Mohannad;;Ville-Marie;45.491588020548875;-73.58273205876789;Entire home/apt;270;21;0;;;1;0;
18972285;Elegant Condo in Downtown Montreal;132330047;Emery;;Ville-Marie;45.50430182399742;-73.56237459276952;Entire home/apt;185;1;21;27/04/2018;2.22;1;58;
18972829;Propre et accueillant - udem/cdn;73334032;Ghis;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.499851230213416;-73.62691805437996;Entire home/apt;69;2;9;16/04/2018;0.78;1;0;
18973130;Super appart en plein cœur du Mile End!;2401966;Nicole;;Le Plateau-Mont-Royal;45.52583180398506;-73.60179879772842;Entire home/apt;175;7;1;08/08/2017;0.11;1;11;
18974845;Great spacious apartment, great Montreal living;6304195;Annie;;Rosemont-La Petite-Patrie;45.54581060879196;-73.57753319197423;Entire home/apt;51;2;3;12/03/2018;0.30;1;78;
18975374;Appartement ENSOLEILLÉ au coeur de Villeray;5819197;Delphine;;Villeray-Saint-Michel-Parc-Extension;45.54736584600301;-73.61480160828829;Entire home/apt;89;3;0;;;1;113;
18975721;Dazzling View of Montreal City,Mount Royal&Plateau;106943829;Nick;;Le Plateau-Mont-Royal;45.512821951509444;-73.56977333644713;Entire home/apt;85;1;47;30/04/2018;4.30;13;131;
18975770;CHAMBRE COZY POUR VIVRE MONTRÉAL ! BIEN SITUÉ;132362062;Olivier;;Ville-Marie;45.5283080090271;-73.5631279189976;Private room;40;1;5;15/07/2017;0.47;1;0;
18976367;Golden place!!! Crescent street  Central Downtown;116276154;Mont-Appart';;Ville-Marie;45.497185348507315;-73.57547604886882;Entire home/apt;95;1;6;30/10/2017;0.63;2;192;
18976889;Mini-studio Mile-End top location sunny & spacious;12404010;Marie-Sylvie;;Le Plateau-Mont-Royal;45.519505269166274;-73.59063687621831;Entire home/apt;116;2;15;08/05/2018;1.42;1;241;
18977515;Cozy apt, 5 min walk to metro;110537030;Sabrina;;Le Sud-Ouest;45.45461679542848;-73.58793958532402;Entire home/apt;60;2;0;;;1;135;
18977656;Cosy, clean, peaceful. Full equiped. All included;117687711;Maria Alice;;Le Sud-Ouest;45.45715066453537;-73.60098655599992;Private room;20;31;1;21/12/2017;0.20;2;190;
18977901;Great place & location in Montreal!;18737535;Frederic;;Le Plateau-Mont-Royal;45.52698732142039;-73.59101099394339;Entire home/apt;65;4;3;24/12/2017;0.51;1;0;
18977914;Modern Condo in Heart of Downtown;122533660;Liam & Ava;;Ville-Marie;45.49738395229567;-73.57231229773815;Entire home/apt;53;1;70;30/04/2018;6.52;3;148;
18978075;Marché Jean Talon : grand appartement chaleureux;132383182;Mathieu;;Villeray-Saint-Michel-Parc-Extension;45.53683429852292;-73.61690893368113;Entire home/apt;210;3;5;09/10/2017;0.47;1;28;
18978237;Charming duplex in the heart of the Plateau;5919049;Fabienne;;Le Plateau-Mont-Royal;45.528593588247894;-73.572443385537;Entire home/apt;399;5;1;07/08/2017;0.11;1;0;
18979222;Comfortable 3 1/2 - walking distance to the subway;41932924;Jean-Philippe;;Mercier-Hochelaga-Maisonneuve;45.577108488797556;-73.55571065993153;Entire home/apt;79;3;21;06/05/2018;1.85;1;319;
18983552;Be in Montreal for F1 weekend!;1125611;Jean;;Outremont;45.51599310744088;-73.59087649259536;Private room;116;2;41;13/01/2018;3.62;1;36;
18988409;Cozy and clean apartment in the Plateau;4978988;Camila;;Le Plateau-Mont-Royal;45.52043904540375;-73.56696541651183;Entire home/apt;100;2;2;18/07/2017;0.17;1;0;
18989643;Very cozy and charming 1BR appartment;32082595;Christine;;Hampstead;45.47735739369138;-73.6395640086395;Private room;85;1;4;14/08/2017;0.37;1;0;
18991644;Clean and spacious condo in Ville-Marie;53447916;Sabrina;;Ville-Marie;45.52865770120859;-73.54897826337853;Entire home/apt;300;2;0;;;1;180;
18991914;Beautiful apartment in downtown Montreal;40480391;Betty & Arnaud;;Ville-Marie;45.517523493903994;-73.56636989214168;Entire home/apt;130;2;4;10/10/2017;0.38;1;174;
18992078;Hutchison Apts.;114183675;Tina;;Le Plateau-Mont-Royal;45.52522441932835;-73.61046737252573;Entire home/apt;80;3;11;13/05/2018;1.22;3;326;
18993071;Location!Location! Next to St Catherine/St Laurent;106943829;Nick;;Le Plateau-Mont-Royal;45.510852266563724;-73.57238306871989;Entire home/apt;91;2;30;27/04/2018;2.65;13;144;
18993781;2BedR 2BathR in the heart of DWT and Old Montreal;4912090;Fares;;Ville-Marie;45.50322593359652;-73.5637549954221;Entire home/apt;225;2;26;10/05/2018;2.29;22;308;
18994250;Charming eco-friendly place, few steps from subway;10828350;Celine;;Verdun;45.459960615951246;-73.565535477419;Private room;28;2;6;30/10/2017;0.57;2;360;
18994454;Le créatif;132496835;Marie-Anne;;Rosemont-La Petite-Patrie;45.551293678556185;-73.59400592227047;Private room;50;2;0;;;1;83;
18994805;Chambre double- à deux pas du métro;132500182;Ève;;Villeray-Saint-Michel-Parc-Extension;45.54548859538731;-73.6316841131607;Private room;23;1;3;18/06/2017;0.26;1;0;
18995595;CHARMING Apartment in HISTORICAL Building;132507910;Vincent;;Ville-Marie;45.503262342217525;-73.55508385108848;Entire home/apt;99;3;65;28/04/2018;5.56;7;20;
18995726;Bright and charming artist's apartment;2600317;Matthew-Robin;;Rosemont-La Petite-Patrie;45.54145955709999;-73.60509659318048;Entire home/apt;65;2;7;06/09/2017;0.63;1;71;
18995776;Cozy and charming app. in St-Henri/Little Burgundy;45623419;Julie;;Le Sud-Ouest;45.480696330213895;-73.58169784789374;Entire home/apt;63;2;35;14/05/2018;5.25;1;253;
18996811;Old Port Condominium - Studio - Rooftop Pool;132468651;James;;Le Sud-Ouest;45.49373289657748;-73.55874229780213;Entire home/apt;146;1;21;30/04/2018;1.81;2;7;
18997018;7 Cosy and bright apartment near Super hospital;62460177;Julia;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.47194872163963;-73.60969797641637;Entire home/apt;37;3;23;13/05/2018;2.04;8;37;
18997481;Condo of the city;132527402;Fortis;;Montréal-Nord;45.61713544184284;-73.61376758086452;Entire home/apt;46;1;5;15/10/2017;0.47;1;0;
18997643;Charm on Duluth;75100505;Jacqueline;;Le Plateau-Mont-Royal;45.51889252985853;-73.5778612505592;Private room;74;3;17;02/01/2018;1.50;1;67;
18997744;The perfect Montreal Condo plus a green space.;20486786;Blossom;;Ville-Marie;45.53742866979175;-73.55858917945116;Entire home/apt;160;90;11;08/01/2018;0.97;1;87;
18998447;Logement Parc extension;129237133;Aliance;;Villeray-Saint-Michel-Parc-Extension;45.52999621375735;-73.62740321488823;Entire home/apt;80;2;15;30/12/2017;1.32;1;364;
18998681;Le plus bel appart de Villeray, à 2 pas du métro !;19438090;Andrée-Anne;;Villeray-Saint-Michel-Parc-Extension;45.54334854842852;-73.62554142465557;Entire home/apt;90;2;3;26/08/2017;0.28;2;6;
18999159;As Good As It Gets;3730879;Anthony;;Le Plateau-Mont-Royal;45.5325373308039;-73.58097482463651;Entire home/apt;351;5;10;04/01/2018;0.95;1;21;
18999247;Chambre avec grand lit dans un joli appartement;15973055;Ruben;;Ville-Marie;45.49442355744389;-73.56628082262846;Private room;71;1;2;29/04/2018;2;1;41;
19005501;Comfortable Luxury in Mile End;5497845;Patrick;;Le Plateau-Mont-Royal;45.525283179330394;-73.59295730766065;Entire home/apt;150;3;10;29/04/2018;0.95;1;16;
19006248;PRIME PLATEAU CENTRAL! SPACIOUS/STYLE/TERRACE!;2624022;Steve;;Le Plateau-Mont-Royal;45.516121026104734;-73.57963488452519;Entire home/apt;97;2;35;08/05/2018;3.15;6;96;
19007586;Large double room - Rosemont;132609915;Joanie;;Rosemont-La Petite-Patrie;45.54524875583068;-73.60586779911148;Private room;21;1;5;04/09/2017;0.56;2;129;
19007941;Room for rent in a perfect location downtown!;7111069;Princillia;;Ville-Marie;45.528205826175736;-73.5498511263403;Private room;50;1;1;27/06/2017;0.09;1;0;
19012025;Charming studio around square;124412449;Justine;;Le Plateau-Mont-Royal;45.5160023217329;-73.56819658002378;Entire home/apt;68;1;47;13/05/2018;4.10;1;133;
19012433;Heart of the Mile-End - Montreal - Plateau;18927402;David;;Le Plateau-Mont-Royal;45.52506100025544;-73.60746966261522;Entire home/apt;80;2;45;23/04/2018;3.90;2;286;
19012828;Clean and New 1br condo in Old Montreal;35746718;Helena;;Ville-Marie;45.50502599503229;-73.56227589638117;Entire home/apt;148;3;13;26/04/2018;1.19;1;291;
19013262;Superhero Loft;132653259;Aspaces;;Ville-Marie;45.5059271357249;-73.55272256461814;Entire home/apt;600;2;15;29/04/2018;1.48;7;138;
19013297;Charming and private room with personal bathroom.;132639593;Mariana;;Le Sud-Ouest;45.455652259715436;-73.58693250037742;Private room;100;1;0;;;1;0;
19013621;2 Bedrooms en suite in Original duplex;50948144;Anaëlle;;Le Plateau-Mont-Royal;45.53034625405659;-73.58136187088377;Private room;60;3;7;14/08/2017;0.66;3;44;
19013721;Zen;132656184;Tiger;;Le Plateau-Mont-Royal;45.51349580630151;-73.5778429302927;Entire home/apt;60;1;56;28/04/2018;4.86;3;292;
19014140;Bedroom in Original duplex;50948144;Anaëlle;;Le Plateau-Mont-Royal;45.52933855682154;-73.5821428011148;Private room;60;3;10;08/05/2018;0.94;3;81;
19014873;Cozy Bright Studio in Westmount;47267519;Megan;;Westmount;45.48302380896498;-73.5930108356695;Entire home/apt;59;3;2;18/08/2017;0.21;1;0;
19014874;Chambre chaleureuse sur le Plateau :);131848089;Kathleen;;Le Plateau-Mont-Royal;45.53098863375493;-73.57763734282236;Private room;55;2;1;05/06/2017;0.09;1;0;
19015496;Clean and Modern apartment;132673819;Ken;;Ville-Marie;45.49826840986731;-73.57717388360824;Entire home/apt;129;2;12;04/03/2018;1.06;2;0;
19015549;Sunny Home on Green Alley way in Heart of MileEnd;670008;Rod;;Le Plateau-Mont-Royal;45.52429129700063;-73.59791825954497;Entire home/apt;450;3;4;31/12/2017;0.37;1;234;
19015594;Studio Mont-Royal;59120737;Audrey;;Le Plateau-Mont-Royal;45.518690782883105;-73.58256232885691;Entire home/apt;55;7;1;01/07/2017;0.09;1;0;
19015606;ROMANTIC STAY WITH BREATHTAKING VIEWS ON MONTREAL!;132672780;Collington;;Ville-Marie;45.505265328030895;-73.56316366830826;Entire home/apt;77;2;15;07/05/2018;1.42;1;66;
19016112;Jolie chambre et sdb privées, supers hôtes! :-);21937911;Marianne & Vincent;;Le Plateau-Mont-Royal;45.526977198678246;-73.59108282059697;Private room;40;1;16;25/10/2017;1.40;1;0;
19016289;Amazing Downtown view  condo;132681330;Miss;;Le Sud-Ouest;45.49478272375969;-73.55642894120152;Shared room;45;1;1;15/08/2017;;1;0;
19017053;Charming apartment MTL;131951688;Mark;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.49533172077493;-73.61603487933853;Entire home/apt;150;2;0;;;1;0;
19017588;Appartement calme près de l'université de Montreal;48642888;Julie;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.4983422804683;-73.62388095087108;Entire home/apt;40;1;4;18/06/2017;0.35;1;0;
19018113;Charming 2 bedroom, centrally located;70220378;Duncan;;Le Plateau-Mont-Royal;45.5090279786796;-73.57803241678015;Entire home/apt;110;3;8;29/08/2017;0.73;1;76;
19018170;GORGEOUS Large 3 BR in DOWNTOWN Montreal;132507910;Vincent;;Ville-Marie;45.493164669286216;-73.57249772037024;Entire home/apt;125;3;28;24/04/2018;2.66;7;149;
19018175;Little Castle, Le Plateau, Montreal;1299678;Suzanne & Tom;;Le Plateau-Mont-Royal;45.53462293056974;-73.58309186353011;Entire home/apt;300;4;13;14/04/2018;1.24;1;115;
19018445;74. SPACIOUS 3 BEDROOMS, PERFECT LOCATION!;9998124;Gestion88;;Le Plateau-Mont-Royal;45.51786638952257;-73.58042646556964;Entire home/apt;99;1;21;14/03/2018;1.85;18;67;
19018514;5bdrm in Plateau;85305784;Nicholas;;Le Plateau-Mont-Royal;45.5150852038705;-73.58052860811706;Entire home/apt;139;1;3;15/04/2018;0.35;5;338;
19019430;condo lumineux avec terrasse - Bright and rooftop;80237336;Clotilde;;Verdun;45.472266139670644;-73.56958648105697;Entire home/apt;150;1;71;15/05/2018;6.25;1;9;
19019873;Charming room in a nice condo beside Canal Lachine;132717583;Maxime;;Le Sud-Ouest;45.468349153614284;-73.59182773854123;Private room;35;2;2;16/07/2017;0.19;1;0;
19020060;Spacious cozy entire 1BR apt close to Downtown;132720067;Alex;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.49444790676465;-73.60871138647983;Entire home/apt;42;3;10;18/09/2017;0.88;1;0;
19020151;5-1/2 au coeur de plateau. Stationnement inclus.;15265643;Marie;;Le Plateau-Mont-Royal;45.53146101789302;-73.57088786957767;Entire home/apt;40;1;0;;;2;29;
19021003;"Big and cool apartment on ""le plateau""";11313712;Sophie Et Adrien;;Le Plateau-Mont-Royal;45.53878710855227;-73.57780035026792;Entire home/apt;60;3;7;15/08/2017;0.62;1;11;
19021136;Chambre  pour 2,Spacieuse, charmante et luxuriante;20670657;Arthur Cavour;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.48638928412025;-73.62689578803821;Private room;24;2;45;19/01/2018;3.88;3;45;
19021638;Best Location in Mile-End & Private Terrace!;21809347;Steven;;Le Plateau-Mont-Royal;45.525429857924244;-73.5987308152913;Entire home/apt;100;2;46;09/05/2018;4.12;2;315;
19023146;|;64066227;Olivier;;Ville-Marie;45.52203767826305;-73.54915599240546;Private room;43;1;0;;;3;0;
19023334;|||;64066227;Olivier;;Ville-Marie;45.523227993574125;-73.55062255292307;Private room;44;1;0;;;3;0;
19023368;Logement complet;64066227;Olivier;;Ville-Marie;45.52363602389354;-73.54911412034023;Entire home/apt;128;1;0;;;3;0;
19028051;Charmant condominium métro Cadillac;132779559;Rabah;;Mercier-Hochelaga-Maisonneuve;45.5733137733242;-73.54701202510049;Entire home/apt;81;3;10;04/05/2018;0.98;1;95;
19028543;Perfect Grand Prix Apartment 3 BR;30708552;Steph;;Le Plateau-Mont-Royal;45.51489306417516;-73.56993180995032;Entire home/apt;389;2;1;11/06/2017;0.09;1;0;
19028831;Très beau, propre et agréable appartement;27847280;Salma;;Rosemont-La Petite-Patrie;45.536721301716206;-73.59501908129604;Entire home/apt;90;2;12;09/04/2018;1.06;1;329;
19029039;Private room in a charming flat;32191232;Mathias;;Le Plateau-Mont-Royal;45.519279099545;-73.58925302919667;Private room;35;2;2;04/07/2017;0.17;1;0;
19029998;Quiet sweet apartment like home;88379105;Marleny;;Rosemont-La Petite-Patrie;45.555920499724124;-73.56895864573198;Shared room;45;3;9;18/09/2017;0.78;1;361;
19030572;★ Luxury Loft | Pool | Gym | Spotless ★;16139116;Shereen;;Le Sud-Ouest;45.48112458469736;-73.58785893124819;Entire home/apt;60;2;23;10/09/2017;2.04;1;0;
19032832;Located in the plateau! Great location!;58867415;Sarah;;Le Plateau-Mont-Royal;45.51916097179612;-73.5815233099465;Entire home/apt;220;1;3;01/01/2018;0.43;1;93;
19032876;3 1/2  Downtown appartement - Central experience;132788990;David;;Ville-Marie;45.49520717156546;-73.57483745577922;Entire home/apt;65;1;40;30/03/2018;3.53;1;28;
19032989;Clean and Spacious Duplex in Mile-End!;46683609;Kayla;;Outremont;45.51946138830956;-73.60097987385217;Private room;70;1;5;09/07/2017;0.44;1;0;
19033739;Bedroom in golden square mile / downtown;132824782;Jp;;Le Plateau-Mont-Royal;45.509200032750094;-73.57871258094545;Private room;70;1;3;25/06/2017;0.27;1;0;
19034300;❄The 43th floor Skyline View With Balcony❄;48497371;Jehiel;;Ville-Marie;45.496728605225414;-73.56979572631079;Entire home/apt;89;1;31;14/05/2018;2.78;3;155;
19035007;3 1/2 apartment on 2nd floor;94976856;Stephane;;Ville-Marie;45.522962080573194;-73.55315124294948;Entire home/apt;42;2;6;03/07/2017;0.53;1;0;
19035037;Sophisticated 1BR in Mile End by Sonder;12243051;Sonder;;Le Plateau-Mont-Royal;45.5193363290811;-73.59226293047524;Entire home/apt;89;2;21;23/04/2018;1.83;175;72;
19035208;Quiet in heart of Montreal - Berri-UQAM station;27003790;Vanessa & Richard;;Ville-Marie;45.5175561746871;-73.56443315919327;Private room;63;1;60;11/05/2018;5.19;3;66;
19035213;ALL INCLUSIVE! UNDERGROUND PARKING! DT 4 1/2 CONDO;131392843;Frankie;;Ville-Marie;45.490714677210306;-73.5834410651624;Entire home/apt;299;2;29;14/05/2018;2.67;2;148;
19036336;Cozy and cute 1 bedroom apartment - St. Henri;23359566;Danielle;;Le Sud-Ouest;45.47431333793931;-73.58475169182292;Entire home/apt;78;2;6;08/10/2017;0.57;1;86;
19036357;Downtown Loft with Indoor Parking/Pool/terrace;19823517;Marc;;Ville-Marie;45.4988665642907;-73.55270089714625;Entire home/apt;163;2;0;;;1;2;
19037319;Urbain oasis in the Mile end/ Plateau;132856273;Alain;;Le Plateau-Mont-Royal;45.522695341436936;-73.59022400951972;Entire home/apt;234;2;4;02/01/2018;0.38;1;20;
19037737;Pour un séjour  PARFAIT au centre de Montréal;132857618;Nazih;;Verdun;45.46289202405213;-73.57711184284179;Entire home/apt;160;5;1;05/07/2017;0.09;1;0;
19038007;Beautiful spacious room in the heart of downtown;16968811;Marie-Pier;;Le Plateau-Mont-Royal;45.51061779549309;-73.57828127463166;Private room;50;4;1;15/06/2017;0.09;1;0;
19038187;Spacious century-old home close to everything!;20898354;Kristy;;Le Sud-Ouest;45.473111536730784;-73.56180639122412;Entire home/apt;74;20;4;02/09/2017;0.35;2;62;
19038268;★☆★ CubaHaus ★☆★ C.2-Apt.1-Room 4;6508215;CubaHaus International;;Ville-Marie;45.514671507598024;-73.56412161109229;Private room;74;25;0;;;22;180;
19038270;★☆★ CubaHaus ★☆★ C.2-Apt.1-Room 2;6508215;CubaHaus International;;Ville-Marie;45.51492530428053;-73.56418116870809;Private room;90;25;0;;;22;163;
19038272;★☆★ CubaHaus ★☆★ C.2-Apt.1-Room 3;6508215;CubaHaus International;;Ville-Marie;45.51469535177774;-73.5653873509584;Private room;85;25;0;;;22;135;
19038273;★☆★ CubaHaus ★☆★ C.2-Apt.1-Room 1;6508215;CubaHaus International;;Ville-Marie;45.514916002502844;-73.56549396364575;Private room;95;25;1;17/06/2017;0.09;22;180;
19039192;Logement clean et cozy proximité du parc Angrignon;25077001;Maryline & Bianca;;Le Sud-Ouest;45.4543111177365;-73.60170142916645;Entire home/apt;45;1;3;26/06/2017;0.26;1;301;
19039247;TDC HABS 45TH FLOOR LUXURY CONDO;97159488;Evan;;Ville-Marie;45.496247553130175;-73.57030346031094;Entire home/apt;119;2;47;09/05/2018;4.15;1;18;
19039595;AT THE HEART OF MONTREAL : DOWNTOWN;95686741;Yasemin;;Ville-Marie;45.49645640770552;-73.57513697312406;Entire home/apt;199;3;1;01/07/2017;0.09;2;363;
19039674;PETIT STUDIO;103607205;Remi Et Marie;;Le Plateau-Mont-Royal;45.52344130015818;-73.58467166881837;Entire home/apt;184;2;29;22/04/2018;2.56;2;301;
19039865;Very clean studio;2545397;Alex;;Le Plateau-Mont-Royal;45.51276292151938;-73.5705839598994;Entire home/apt;50;1000;2;04/06/2017;0.17;1;89;
19039933;This is a loft in the city center;35619674;Liudi;;Ville-Marie;45.51866554579885;-73.55641654971723;Private room;40;1;0;;;1;148;
19040132;''El Tigre'' - Cozy 2BR - Crescent St. - Downtown;9818417;Dave;;Ville-Marie;45.49716049150852;-73.574558112611;Entire home/apt;89;2;32;26/04/2018;2.87;6;82;
19040307;Le Coin BnB - King;132888152;Mohamed Amine;;Le Plateau-Mont-Royal;45.52510145599015;-73.60542935149812;Private room;65;3;12;15/10/2017;1.06;3;0;
19047272;Old Montreal Loft - Loft Vieux Montréal;4745546;Vanessa;;Ville-Marie;45.50245673038088;-73.55390321831403;Entire home/apt;135;2;37;01/05/2018;3.48;1;80;
19049170;Verdun studio with parking and yard access.;119975235;Tara;;Verdun;45.46419265411424;-73.57612188970582;Entire home/apt;44;1;64;13/05/2018;6.17;2;252;
